"접수연도","자치구코드","자치구명","법정동코드","법정동명","지번구분","지번구분명","본번","부번","건물명","계약일","물건금액(만원)","건물면적(㎡)","토지면적(㎡)","층","권리구분","취소일","건축년도","건물용도","신고구분","신고한 개업공인중개사 시군구명"
"2024","11350","노원구","10200","월계동","1","대지","0320","0011","사슴3","20240410","30000","33.18","0.000000","11","","","1995","아파트","중개거래","서울 노원구, 서울 중랑구"
"2024","11470","양천구","10200","목동","1","대지","0907","0000","현대월드타워","20240410","19500","38.22","54.780000","20","","","1999","오피스텔","중개거래","서울 양천구"
"2024","11260","중랑구","10600","신내동","1","대지","0317","0000","데시앙","20240410","80000","84.3","","8","","","2010","아파트","중개거래","서울 중랑구"
"2024","11530","구로구","10700","개봉동","1","대지","0480","0000","현대홈타운","20240410","57800","59.49","0.000000","14","","","2001","아파트","중개거래","서울 구로구"
"2024","11230","동대문구","10400","전농동","1","대지","0690","0000","래미안크레시티","20240410","128500","84.96","0.000000","13","","20240524","2014","아파트","중개거래","서울 동대문구"
"2024","11410","서대문구","11100","홍제동","1","대지","0082","0000","홍제한양","20240410","88500","84.77","0.000000","7","","","1993","아파트","중개거래","서울 서대문구"
"2024","11590","동작구","10200","상도동","1","대지","0521","0000","상도더？(521)","20240410","106500","59.99","","8","","","2007","아파트","중개거래","서울 동작구"
"2024","11320","도봉구","10700","창동","1","대지","0045","0000","삼성래미안","20240410","75000","84.87","","3","","","1992","아파트","중개거래","서울 도봉구"
"2024","11650","서초구","10200","양재동","1","대지","0371","0008","(371-8)","20240410","48000","20.5","13.000000","5","","","2016","연립다세대","중개거래","서울 강남구"
"2024","11590","동작구","10200","상도동","1","대지","0533","0000","힐스테이트상도프레스티지","20240410","155500","120.571","","10","","","2013","아파트","중개거래","서울 동작구"
"2024","11500","강서구","10500","마곡동","1","대지","0773","0003","힐스테이트에코동익","20240410","21500","24.57","35.004000","12","","","2017","오피스텔","중개거래","서울 강서구"
"2024","11710","송파구","10800","문정동","1","대지","0639","0005","힐스테이트에코송파","20240410","18600","21.064","31.380400","12","","","2017","오피스텔","중개거래","서울 송파구"
"2024","11620","관악구","10200","신림동","","","","","","20240410","67000","43.93","76.000000","","","","1970","단독다가구","중개거래","서울 관악구"
"2024","11350","노원구","10500","상계동","1","대지","0639","0000","보람아파트","20240410","46000","54.59","0.000000","2","","20240417","1988","아파트","중개거래","서울 노원구"
"2024","11410","서대문구","11100","홍제동","","","","","","20240410","37000","51.52","89.000000","","","","1970","단독다가구","중개거래","서울 서대문구"
"2024","11545","금천구","10300","시흥동","1","대지","1013","0000","관악산벽산타운5","20240410","39000","114.84","","2","","","2004","아파트","중개거래","서울 금천구"
"2024","11230","동대문구","10500","답십리동","1","대지","1013","0000","래미안미드카운티","20240410","128000","84.99","","17","","20240424","2019","아파트","중개거래","서울 동대문구, 서울 중구"
"2024","11290","성북구","13600","하월곡동","","","","","","20240410","59000","149.82","89.000000","","","","1995","단독다가구","중개거래","서울 성북구"
"2024","11350","노원구","10200","월계동","1","대지","0013","0000","삼호3","20240410","72000","59.22","0.000000","14","","","1986","아파트","중개거래","서울 노원구"
"2024","11440","마포구","12300","망원동","1","대지","0425","0044","현대빌라","20240410","34000","41.02","28.000000","1","","20240415","1986","연립다세대","중개거래","서울 마포구"
"2024","11680","강남구","10400","청담동","","","","","","20240410","385000","259.37","212.800000","","","","1988","단독다가구","중개거래","서울 강남구, 서울 용산구"
"2024","11110","종로구","16900","혜화동","","","","","","20240410","130000","259.57","143.500000","","","","1991","단독다가구","중개거래","서울 종로구"
"2024","11710","송파구","11100","방이동","1","대지","0089","0000","올림픽선수기자촌2단지","20240410","220000","100.82","0.000000","10","","20240502","1988","아파트","중개거래","서울 송파구"
"2024","11440","마포구","11000","노고산동","1","대지","0107","0036","현대벤처빌","20240410","25500","32.8","","15","","","2002","아파트","중개거래","서울 마포구"
"2024","11560","영등포구","13200","신길동","1","대지","0009","0101","(9-101)","20240410","19782","24.2","14.769200","2","","","1967","연립다세대","중개거래","서울 영등포구"
"2024","11290","성북구","13300","정릉동","1","대지","0410","0075","(410-75)","20240410","17500","52.14","40.000000","2","","","1987","연립다세대","중개거래","서울 성북구"
"2024","11590","동작구","10200","상도동","1","대지","0904","0000","상도역롯데캐슬파크엘","20240410","134000","74.958","0.000000","5","","","2021","아파트","중개거래","서울 동작구"
"2024","11350","노원구","10500","상계동","1","대지","0765","0000","상계주공1(고층)","20240410","65500","68.86","0.000000","4","","","1988","아파트","중개거래","서울 노원구"
"2024","11440","마포구","12700","상암동","1","대지","1655","0000","상암월드컵파크4단지","20240410","125000","84.66","","14","","","2006","아파트","중개거래","서울 마포구"
"2024","11440","마포구","12700","상암동","1","대지","1655","0000","상암월드컵파크4단지","20240410","145500","104.78","","11","","","2006","아파트","중개거래","서울 동대문구, 서울 마포구"
"2024","11350","노원구","10300","공릉동","1","대지","0745","0000","동신아파트","20240410","54800","59.99","","10","","","1999","아파트","중개거래","서울 노원구"
"2024","11350","노원구","10300","공릉동","1","대지","0517","0002","희래하이츠","20240409","25500","43.8","26.642000","4","","","2013","연립다세대","중개거래","서울 노원구"
"2024","11710","송파구","11100","방이동","1","대지","0178","0000","광동주택","20240409","33400","53.6","29.000000","1","","","1992","연립다세대","직거래",""
"2024","11500","강서구","10300","화곡동","1","대지","0820","0003","서강빌라나동","20240409","15900","50.49","28.000000","5","","20240625","2003","연립다세대","중개거래","서울 강서구"
"2024","11710","송파구","11100","방이동","1","대지","0178","0000","광동주택","20240409","33400","53.6","29.000000","1","","","1992","연립다세대","직거래",""
"2024","11215","광진구","10300","구의동","1","대지","0020","0012","힐빌라트","20240409","30000","49.11","19.000000","3","","","2002","연립다세대","중개거래","서울 광진구"
"2024","11590","동작구","10200","상도동","1","대지","0007","0182","케이디아이빌C동","20240409","20000","37.47","22.360000","4","","","2007","연립다세대","중개거래","서울 동작구"
"2024","11290","성북구","13300","정릉동","","","","","","20240409","15000","29.75","96.000000","","","","1959","단독다가구","직거래",""
"2024","11710","송파구","11100","방이동","1","대지","0178","0000","광동주택","20240409","33400","53.6","29.000000","3","","","1992","연립다세대","직거래",""
"2024","11320","도봉구","10700","창동","1","대지","0813","0000","현대조합","20240409","50500","59.91","","4","","","2000","아파트","중개거래","서울 도봉구"
"2024","11710","송파구","11100","방이동","1","대지","0178","0000","광동주택","20240409","33400","53.6","29.000000","1","","","1992","연립다세대","직거래",""
"2024","11545","금천구","10200","독산동","1","대지","1093","0004","한신아파트","20240409","60500","89.46","0.000000","8","","20240711","1991","아파트","중개거래","서울 금천구"
"2024","11710","송파구","11100","방이동","1","대지","0178","0000","광동주택","20240409","33400","53.6","29.000000","2","","","1992","연립다세대","직거래",""
"2024","11560","영등포구","13200","신길동","1","대지","4969","0000","힐스테이트클래시안","20240409","119000","59.91","","17","","","2020","아파트","중개거래","서울 영등포구"
"2024","11710","송파구","11100","방이동","1","대지","0178","0000","광동주택","20240409","33400","53.6","29.000000","2","","","1992","연립다세대","직거래",""
"2024","11710","송파구","10700","가락동","1","대지","0913","0000","헬리오시티","20240409","210000","84.99","","19","","","2018","아파트","중개거래","서울 송파구"
"2024","11710","송파구","11100","방이동","1","대지","0178","0000","광동주택","20240409","33400","53.6","29.000000","2","","","1992","연립다세대","직거래",""
"2024","11530","구로구","10200","구로동","1","대지","0110","0001","희훈타워빌","20240409","71500","127.05","","13","","","1998","아파트","중개거래","서울 구로구"
"2024","11710","송파구","11100","방이동","1","대지","0178","0000","광동주택","20240409","33400","53.6","29.000000","2","","","1992","연립다세대","직거래",""
"2024","11410","서대문구","11800","홍은동","1","대지","0008","0035","초원빌라(8-35가,나동)","20240409","12000","55.71","57.180000","1","","20240412","1991","연립다세대","중개거래","서울 종로구"
"2024","11590","동작구","10200","상도동","1","대지","0536","0000","상도효성해링턴플레이스","20240409","114000","84.813","","6","","","2016","아파트","중개거래","서울 동작구"
